"row_id";"pedido";"data_pedido";"data_envio";"tipo_envio";"id_cliente";"nome_cliente";"Segmento";"Cidade";"Estado";"pais";"regiao";"material";"Categoria";"sub_categoria";"desc_material";"Vendas";"Quantidade";"Desconto";"Lucro"
5635;MX-2020-123218;"8/4/2020";"8/7/2020";Segunda classe;VC-21610;Vitoria Cardoso;Varejo;Altotonga;Veracruz;México;Norte;MAT-AR-10004658;Material de escritório;Armazenamento;Smead Pastas, Azul;"233,2";2;"0";"27,6"
5636;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;TEC-TE-10001806;Tecnologia;Telefones;Cisco Repetidor de sinal, Tamanhos variados;"3093,6";3;"0";"1020,6"
5637;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-EN-10000216;Material de escritório;Envelopes;Cameo Envelope kraft, Reciclado;"1204";7;"0";"215,6"
5638;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;TEC-AC-10001768;Tecnologia;Acessórios;Belkin Teclado, Econômico;"1677,6";3;"0";"100,2"
5639;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-MA-10005000;Material de escritório;Materiais;Fiskars Cortador de papel, Industrial;"2049,6";7;"0";"798"
5640;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-AR-10001017;Material de escritório;Armazenamento;Smead Caixa, Industrial;"300";4;"0";"24"
5641;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-FI-10003481;Material de escritório;Fichários;Cardinal Reforço para fichário, Transparente;"64";2;"0";"14,4"
5642;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-EN-10000871;Material de escritório;Envelopes;Jiffy Fita dupla face, Prata;"448,2";3;"0";"111,6"
5643;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-ET-10004836;Material de escritório;Etiquetas;Novimex Etiquetas redondas, Ajustável;"83,4";3;"0";"37,2"
5644;MX-2020-142307;"3/29/2020";"4/3/2020";Classe padrão;JR-16120;Júlio Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-MA-10002378;Material de escritório;Materiais;Kleencut Tesouras, Azul;"297,2";2;"0";"41,6"
5645;US-2023-114958;"5/2/2023";"5/9/2023";Classe padrão;MA-18700;Matheus Araujo;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10000841;Material de escritório;Fichários;Ibico Capa para fichário, Reciclado;"448,32";6;"0,2";-84,48
5646;MX-2023-108007;"4/5/2023";"4/10/2023";Classe padrão;ÁC-10090;Ágatha Costa;Varejo;Puebla;Puebla;México;Norte;MAT-FI-10003288;Material de escritório;Fichários;Acco Encadernadora, Durável;"350,6";1;"0";"164,6"
5647;MX-2023-108007;"4/5/2023";"4/10/2023";Classe padrão;ÁC-10090;Ágatha Costa;Varejo;Puebla;Puebla;México;Norte;MAT-CO-10002929;Material de escritório;Colchetes;Accos Alfinetes, Tamanhos variados;"239,4";3;"0";"102,6"
5648;MX-2023-167899;"8/1/2023";"8/7/2023";Classe padrão;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;MAT-ET-10001153;Material de escritório;Etiquetas;Harbour Creations Etiquetas jurídicas, Branco;"292";5;"0,2";"65"
5649;MX-2023-167899;"8/1/2023";"8/7/2023";Classe padrão;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;MAT-PA-10003501;Material de escritório;Papel;SanDisk Agenda, Embalagem com 12;"447,36";3;"0,2";"128,16"
5650;MX-2023-167899;"8/1/2023";"8/7/2023";Classe padrão;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;TEC-TE-10001991;Tecnologia;Telefones;Samsung Repetidor de sinal, Embalagem tipo bulk;"3644,8";5;"0,2";-365,2
5651;MX-2023-167899;"8/1/2023";"8/7/2023";Classe padrão;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;TEC-AC-10000168;Tecnologia;Acessórios;Logitech Roteador, Durável;"6600,8";5;"0,2";"1319,8"
5652;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;MAT-ET-10000397;Material de escritório;Etiquetas;Novimex Etiquetas para organização de pastas, Ajustável;"73,8";3;"0,4";"0"
5653;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;MAT-FI-10001380;Material de escritório;Fichários;Avery Reforço para fichário, Econômico;"44,1";5;"0,7";-58,9
5654;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;TEC-CO-10001684;Tecnologia;Copiadoras;HP Copiadora para uso pessoal, Vermelho;"2929,9608";6;"0,402";-1774,0392
5655;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;MÓV-ES-10000086;Móveis;Estantes;Bush Conjunto de pratelheiras, Metal;"2048,76";3;"0,4";-307,44
5656;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;MAT-EN-10003101;Material de escritório;Envelopes;Kraft Envelope profissional, Prata;"376,8";5;"0,4";-208,2
5657;MX-2022-135377;"10/4/2022";"10/9/2022";Classe padrão;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Esquina;Corrientes;Argentina;Sul;MAT-AC-10000414;Material de escritório;Eletrônicos;Cuisinart Torradeira, Prata;"216,84";1;"0,4";-50,76
5658;MX-2022-146164;"7/9/2022";"7/16/2022";Classe padrão;EM-13660;Enzo Melo;Pequenas e Medias Empresas;Culiacán;Sinaloa;México;Norte;TEC-AC-10002935;Tecnologia;Acessórios;Belkin Cartão de memória, Reciclado;"2252,4";3;"0";"585,6"
5659;MX-2022-112389;"3/15/2022";"3/20/2022";Classe padrão;MC-19075;Murilo Carvalho;Varejo;Managua;Managua;Nicarágua;Central;TEC-TE-10002270;Tecnologia;Telefones;Nokia Smart Phone, Tamanhos variados;"1680";2;"0";"487,2"
5660;MX-2022-112389;"3/15/2022";"3/20/2022";Classe padrão;MC-19075;Murilo Carvalho;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10001733;Material de escritório;Armazenamento;Smead Pratelheiras, Azul;"978,6";3;"0";"9,6"
5661;MX-2022-112389;"3/15/2022";"3/20/2022";Classe padrão;MC-19075;Murilo Carvalho;Varejo;Managua;Managua;Nicarágua;Central;TEC-AC-10003371;Tecnologia;Acessórios;Memorex Pen drive, Durável;"394,8";2;"0";"193,2"
5662;MX-2022-112389;"3/15/2022";"3/20/2022";Classe padrão;MC-19075;Murilo Carvalho;Varejo;Managua;Managua;Nicarágua;Central;MAT-FI-10000516;Material de escritório;Fichários;Wilson Jones Divisórias, Transparente;"197";5;"0";"39"
5663;MX-2022-112389;"3/15/2022";"3/20/2022";Classe padrão;MC-19075;Murilo Carvalho;Varejo;Managua;Managua;Nicarágua;Central;TEC-AC-10002777;Tecnologia;Acessórios;Logitech Teclado numérico, Econômico;"617,6";2;"0";"228,4"
5664;US-2022-162194;"7/14/2022";"7/20/2022";Classe padrão;NC-19150;Nicolas Castro;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MAT-EN-10003851;Material de escritório;Envelopes;Jiffy Malote, Prata;"390,72";2;"0,4";-65,28
5665;MX-2023-108294;"11/21/2023";"11/25/2023";Classe padrão;VC-21265;Vinícius Cunha;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10000500;Material de escritório;Papel;Enermax Papel de pergaminho, Reciclado;"408";4;"0";"0"
5666;MX-2023-108294;"11/21/2023";"11/25/2023";Classe padrão;VC-21265;Vinícius Cunha;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-AR-10001422;Material de escritório;Arte;Crayola Marcador, Embalagem tipo bulk;"162,4";1;"0";"77,8"
5667;US-2023-154781;"10/9/2023";"10/10/2023";Primeira classe;NS-19330;Nicole Sousa;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10000268;Móveis;Mesas;Lesro Mesa para computador, Retangular;"9086,08";4;"0,2";-1931,52
5668;MX-2023-156916;"8/8/2023";"8/10/2023";Segunda classe;TP-20755;Tânia Pinto;Grande Empresa;Ibagué;Tolima;Colômbia;Sul;MAT-AR-10001630;Material de escritório;Arte;BIC Bloco de desenho, Embalagem tipo bulk;"652,4";2;"0";"221,6"
5669;MX-2023-156916;"8/8/2023";"8/10/2023";Segunda classe;TP-20755;Tânia Pinto;Grande Empresa;Ibagué;Tolima;Colômbia;Sul;MÓV-ES-10000756;Móveis;Estantes;Sauder Gaveteiro, Tradicional;"5556";5;"0";"1777"
5670;US-2022-103471;"9/28/2022";"10/1/2022";Primeira classe;LS-17755;Luis Sousa;Varejo;Carrefour;Ouest;Haiti;Caribe;TEC-AC-10001296;Tecnologia;Acessórios;Memorex Mouse, Econômico;"225,36";2;"0,4";-124,24
5671;US-2022-126746;"11/26/2022";"11/29/2022";Segunda classe;LD-17680;Luís Dias;Pequenas e Medias Empresas;San Miguelito;Panamá;Panamá;Central;MÓV-MÓ-10004672;Móveis;Móveis;Deflect-O Caixa para correspondência, Durável;"89,28";1;"0,4";-23,92
5672;US-2022-126746;"11/26/2022";"11/29/2022";Segunda classe;LD-17680;Luís Dias;Pequenas e Medias Empresas;San Miguelito;Panamá;Panamá;Central;MAT-ET-10001969;Material de escritório;Etiquetas;Smead Etiquetas redondas, Vermelho;"161,28";6;"0,4";-37,92
5673;MX-2020-146304;"7/19/2020";"7/21/2020";Primeira classe;MB-18460;Marisa Barros;Grande Empresa;Tijuana;Baixa Califórnia;México;Norte;MAT-AC-10004299;Material de escritório;Eletrônicos;Cuisinart Moedor de café, Prata;"262,4";1;"0";"128,4"
5674;MX-2020-146304;"7/19/2020";"7/21/2020";Primeira classe;MB-18460;Marisa Barros;Grande Empresa;Tijuana;Baixa Califórnia;México;Norte;MAT-FI-10002057;Material de escritório;Fichários;Ibico Pasta argolada, Reciclado;"422,4";4;"0";"164"
5675;MX-2021-138996;"5/5/2021";"5/11/2021";Classe padrão;AC-10495;Amanda Costa;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-ES-10003619;Móveis;Estantes;Ikea Conjunto de pratelheiras, Branco;"2304,8";2;"0";"968"
5676;MX-2020-146262;"10/28/2020";"10/30/2020";Segunda classe;RF-20140;Ryan Fernandes;Grande Empresa;Holguín;Holguín;Cuba;Caribe;TEC-AC-10000904;Tecnologia;Acessórios;Belkin Teclado, Durável;"2242,4";4;"0";"1053,6"
5677;MX-2020-132584;"5/7/2020";"5/9/2020";Primeira classe;CF-12340;Carolina Ferreira;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-CO-10001292;Tecnologia;Copiadoras;Hewlett Tinta, Colorida;"1997,5968";2;"0,002";"556,3968"
5678;MX-2020-132584;"5/7/2020";"5/9/2020";Primeira classe;CF-12340;Carolina Ferreira;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ES-10003211;Móveis;Estantes;Dania Gaveteiro, Metal;"1878,8";2;"0";"168,8"
5679;MX-2020-132584;"5/7/2020";"5/9/2020";Primeira classe;CF-12340;Carolina Ferreira;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10000363;Material de escritório;Arte;Crayola Marcadores de texto, Metal;"476";4;"0";"90,4"
5680;MX-2021-143987;"9/27/2021";"10/2/2021";Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Juazeiro;Bahia;Brasil;Sul;MÓV-CA-10000861;Móveis;Cadeiras;Office Star Protetor de piso, Ajustável;"1366,2";3;"0";"313,8"
5681;MX-2021-143987;"9/27/2021";"10/2/2021";Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Juazeiro;Bahia;Brasil;Sul;MÓV-CA-10001610;Móveis;Cadeiras;Office Star Cadeira de praia, Ajustável;"1544,8";4;"0";"632,8"
5682;MX-2021-143987;"9/27/2021";"10/2/2021";Segunda classe;CR-12490;Cauã Rocha;Grande Empresa;Juazeiro;Bahia;Brasil;Sul;MÓV-CA-10004196;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Preto;"1973";5;"0";"394"
5683;MX-2021-120789;"7/6/2021";"7/12/2021";Classe padrão;BS-11215;Beatriz Silva;Pequenas e Medias Empresas;Manacapuru;Amazonas;Brasil;Sul;MAT-PA-10003781;Material de escritório;Papel;Xerox Agenda, Premium;"679";5;"0";"258"
5684;MX-2023-105200;"11/19/2023";"11/21/2023";Segunda classe;MR-17995;Manuela Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MAT-CO-10003605;Material de escritório;Colchetes;Advantus Percevejo niquelado, Metal;"182,8";2;"0";"16,4"
5685;MX-2023-105200;"11/19/2023";"11/21/2023";Segunda classe;MR-17995;Manuela Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;TEC-AC-10003261;Tecnologia;Acessórios;SanDisk Mouse, Durável;"770,4";3;"0";"92,4"
5686;MX-2023-105200;"11/19/2023";"11/21/2023";Segunda classe;MR-17995;Manuela Rocha;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MÓV-ES-10002277;Móveis;Estantes;Safco Gaveteiro, Tradicional;"900,48";1;"0,2";-11,32
5687;US-2023-165267;"10/4/2023";"10/9/2023";Classe padrão;DA-12610;Daniel Azevedo;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MÓV-ME-10002836;Móveis;Mesas;Bevis Mesa para computador, Retangular;"5248,96";2;"0,2";-1246,64
5688;MX-2023-104388;"11/10/2023";"11/15/2023";Classe padrão;GF-14980;Guilherme Ferreira;Varejo;São Paulo;São Paulo;Brasil;Sul;MAT-FI-10002522;Material de escritório;Fichários;Cardinal Capa para fichário, Econômico;"240";3;"0";"38,4"
5689;MX-2022-138884;"6/29/2022";"6/29/2022";No mesmo dia;VS-21115;Victor Souza;Grande Empresa;Puebla;Puebla;México;Norte;MAT-FI-10003340;Material de escritório;Fichários;Wilson Jones Capa para fichário, Reciclado;"231";3;"0";"13,8"
5690;US-2023-130393;"9/17/2023";"9/22/2023";Classe padrão;KC-16210;Kauã Carvalho;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10002522;Material de escritório;Fichários;Cardinal Capa para fichário, Econômico;"144";3;"0,4";-57,6
5691;US-2023-130393;"9/17/2023";"9/22/2023";Classe padrão;KC-16210;Kauã Carvalho;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-CA-10004461;Móveis;Cadeiras;HON Banqueta, Par;"4645,2";7;"0,4";-1006,6
5692;US-2023-130393;"9/17/2023";"9/22/2023";Classe padrão;KC-16210;Kauã Carvalho;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-CA-10002542;Móveis;Cadeiras;HON Protetor de piso, Par;"1386,72";6;"0,4";"114,72"
5693;US-2020-153745;"11/26/2020";"11/29/2020";Primeira classe;LR-17005;Leonardo Rodrigues;Varejo;Río Bravo;Tamaulipas;México;Norte;MÓV-ES-10003381;Móveis;Estantes;Bush Estante tradicional, Metal;"6594,24";3;"0,2";-0,36
5694;US-2020-158435;"4/28/2020";"5/3/2020";Classe padrão;LR-17740;Luis Rodrigues;Varejo;Choloma;Cortés;Honduras;Central;MAT-PA-10001439;Material de escritório;Papel;Eaton Papel de pergaminho, Reciclado;"107,04";2;"0,4";-3,76
5695;US-2020-158435;"4/28/2020";"5/3/2020";Classe padrão;LR-17740;Luis Rodrigues;Varejo;Choloma;Cortés;Honduras;Central;TEC-MÁ-10004356;Tecnologia;Máquinas;Konica Impressora, Durável;"2143,68";4;"0,7";-1429,12
5696;US-2020-158435;"4/28/2020";"5/3/2020";Classe padrão;LR-17740;Luis Rodrigues;Varejo;Choloma;Cortés;Honduras;Central;MÓV-CA-10001979;Móveis;Cadeiras;Novimex Poltrona, Par;"9204";5;"0,4";"460"
5697;US-2020-158435;"4/28/2020";"5/3/2020";Classe padrão;LR-17740;Luis Rodrigues;Varejo;Choloma;Cortés;Honduras;Central;MAT-FI-10004341;Material de escritório;Fichários;Avery Perfurador, Reciclado;"112,92";1;"0,4";-60,28
5698;US-2020-158435;"4/28/2020";"5/3/2020";Classe padrão;LR-17740;Luis Rodrigues;Varejo;Choloma;Cortés;Honduras;Central;MAT-EN-10003920;Material de escritório;Envelopes;GlobeWeis Envelope profissional, Vermelho;"417,6";5;"0,4";-272,4
5699;MX-2022-160962;"8/1/2022";"8/5/2022";Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Guadalajara;Jalisco;México;Norte;TEC-AC-10000750;Tecnologia;Acessórios;Belkin Roteador, Econômico;"6900";4;"0";"1241,6"
5700;MX-2022-160962;"8/1/2022";"8/5/2022";Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Guadalajara;Jalisco;México;Norte;MAT-EN-10003848;Material de escritório;Envelopes;GlobeWeis Com lacre, Prata;"819";3;"0";"327,6"
5701;MX-2022-160962;"8/1/2022";"8/5/2022";Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Guadalajara;Jalisco;México;Norte;MÓV-ES-10001838;Móveis;Estantes;Bush Par, Preto;"2005,44";3;"0,2";"401,04"
5702;MX-2023-128398;"1/14/2023";"1/18/2023";Classe padrão;JC-15490;João Correia;Varejo;San Cristóbal de Las Casas;Chiapas;México;Norte;MAT-AR-10004240;Material de escritório;Arte;Stanley Bloco de desenho, Metal;"3655,2";12;"0";"1423,2"
5703;MX-2020-131933;"12/8/2020";"12/12/2020";Segunda classe;VC-21640;Vitoria Cavalcanti;Varejo;Santiago;Santiago;Chile;Sul;MAT-ET-10001319;Material de escritório;Etiquetas;HON Etiquetas de envio, Branco;"530,6";7;"0";"36,4"
5704;MX-2020-131933;"12/8/2020";"12/12/2020";Segunda classe;VC-21640;Vitoria Cavalcanti;Varejo;Santiago;Santiago;Chile;Sul;MAT-FI-10003793;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;"181,6";4;"0";"86,4"
5705;MX-2021-120404;"10/26/2021";"10/30/2021";Classe padrão;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MAT-AR-10000011;Material de escritório;Arte;Crayola Bloco de desenho, Embalagem tipo bulk;"621,2";2;"0";"310,4"
5706;MX-2021-120404;"10/26/2021";"10/30/2021";Classe padrão;ES-13735;Enzo Sousa;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MAT-FI-10001619;Material de escritório;Fichários;Acco Encadernadora, Econômico;"1703";5;"0";"17"
5707;MX-2023-132248;"4/18/2023";"4/21/2023";Primeira classe;BL-11290;Bianca Lima;Varejo;Quetzaltenango;Quezaltenango;Guatemala;Central;MÓV-ME-10000440;Móveis;Mesas;Chromcraft Mesa para computador, Branco;"7129,92";3;"0,2";"2138,52"
5708;MX-2023-166233;"11/4/2023";"11/8/2023";Classe padrão;AA-10825;Arthur Alves;Grande Empresa;Pinar del Rio;Pinar del Rio;Cuba;Caribe;TEC-TE-10002603;Tecnologia;Telefones;Motorola Smart Phone, Embalagem tipo bulk;"1731,6";2;"0";"138,4"
5709;MX-2023-144813;"2/5/2023";"2/11/2023";Classe padrão;BA-11095;Beatriz Azevedo;Grande Empresa;Anápolis;Goiás;Brasil;Sul;MÓV-CA-10000861;Móveis;Cadeiras;Office Star Protetor de piso, Ajustável;"2732,4";6;"0";"627,6"
5710;MX-2023-123274;"3/7/2023";"3/12/2023";Segunda classe;LA-17050;Leonor Alves;Varejo;Águas Lindas de Goiás;Goiás;Brasil;Sul;MAT-MA-10002027;Material de escritório;Materiais;Kleencut Cortador de papel, Azul;"1104,8";4;"0";"220,8"
5711;MX-2023-123274;"3/7/2023";"3/12/2023";Segunda classe;LA-17050;Leonor Alves;Varejo;Águas Lindas de Goiás;Goiás;Brasil;Sul;MAT-CO-10003823;Material de escritório;Colchetes;Accos Elásticos, Embalagem com 12;"214,8";2;"0";"57,6"
5712;MX-2023-154571;"6/27/2023";"7/4/2023";Classe padrão;MR-18355;Marina Ribeiro;Grande Empresa;Cancún;Quintana Roo;México;Norte;MÓV-ES-10004940;Móveis;Estantes;Bush Estante tradicional, Branco;"11072";5;"0,2";"2491"
5713;MX-2023-154571;"6/27/2023";"7/4/2023";Classe padrão;MR-18355;Marina Ribeiro;Grande Empresa;Cancún;Quintana Roo;México;Norte;TEC-CO-10000781;Tecnologia;Copiadoras;Hewlett Copiadora para uso pessoal, Vermelho;"1895,8008";2;"0,002";"147,8008"
5714;MX-2021-117520;"10/14/2021";"10/19/2021";Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;TEC-TE-10000348;Tecnologia;Telefones;Cisco Caixa de som, Tamanho real;"3667,2";3;"0";"1136,4"
5715;MX-2021-117520;"10/14/2021";"10/19/2021";Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;TEC-AC-10002586;Tecnologia;Acessórios;Belkin Pen drive, Durável;"562";2;"0";"151,6"
5716;MX-2021-117520;"10/14/2021";"10/19/2021";Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MAT-PA-10003731;Material de escritório;Papel;Eaton Resma, Embalagem com 12;"613,8";3;"0";"18"
5717;US-2021-119648;"9/22/2021";"9/25/2021";Primeira classe;KB-16465;Kauê Barbosa;Varejo;La Ceiba;Atlántida;Honduras;Central;MAT-PA-10002524;Material de escritório;Papel;Green Bar Cadernetas, Multicolorido;"73,44";1;"0,4";-14,76
5718;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MÓV-MÓ-10002220;Móveis;Móveis;Deflect-O Lâmpada, Embalagem multipack;"254";2;"0";"4,8"
5719;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MÓV-ES-10001740;Móveis;Estantes;Sauder Biblioteca, Branco;"5202";2;"0";"1248,4"
5720;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MAT-FI-10001531;Material de escritório;Fichários;Avery Encadernadora, Reciclado;"1640";5;"0";"360"
5721;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MAT-AR-10000936;Material de escritório;Armazenamento;Fellowes Armários, Metal;"4128";3;"0";"1816,2"
5722;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MÓV-MÓ-10003429;Móveis;Móveis;Tenex Caixa para correspondência, Durável;"296,8";2;"0";"76,8"
5723;MX-2023-113397;"11/22/2023";"11/29/2023";Classe padrão;VB-21175;Vinicius Barbosa;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MAT-AR-10004937;Material de escritório;Arte;Crayola Tela, Azul;"1027,2";3;"0";"256,8"
5724;MX-2023-152751;"10/28/2023";"11/1/2023";Classe padrão;SS-20335;Samuel Sousa;Varejo;Petapa;Guatemala;Guatemala;Central;MÓV-ES-10000101;Móveis;Estantes;Safco Gaveteiro, Metal;"5610";5;"0";"448"
